node_id,lon,lat
4486,11.5867294,48.1380706
4487,11.5871850,48.1433230
4488,11.5872088,48.1433528
4489,11.5867748,48.1433848
4490,11.5867141,48.1434518
4491,11.5859272,48.1436032
4492,11.5613278,48.1401507
4493,11.5586955,48.1296672
4494,11.5701399,48.1284042
4495,11.5683531,48.1289335
4496,11.5671621,48.1294336
4497,11.5671640,48.1294864
4498,11.5636908,48.1393296
4499,11.5604291,48.1420271
4500,11.5994440,48.1341933
4501,11.5593030,48.1460541
4502,11.5581643,48.1457193
4503,11.5613819,48.1445735
4504,11.5872815,48.1272877
4505,11.5623399,48.1425007
4506,11.5704553,48.1343212
4507,11.5555219,48.1478079
4508,11.5545047,48.1482718
4509,11.5555026,48.1477820
4510,11.5550626,48.1471646
4511,11.5553007,48.1474978
4512,11.5580681,48.1433045
4513,11.5599521,48.1436542
4514,11.5600316,48.1433570
4515,11.5598689,48.1439656
4516,11.5804625,48.1487661
4517,11.5807954,48.1494777
4518,11.5854014,48.1414384
4519,11.5935042,48.1261594
4520,11.5936556,48.1261038
4521,11.5676379,48.1297387
4522,11.5558375,48.1356190
4523,11.5664861,48.1379172
4524,11.5669036,48.1228730
4525,11.5672495,48.1232696
4526,11.5669280,48.1234122
4527,11.5669609,48.1236734
4528,11.5819900,48.1307374
4529,11.5825593,48.1310330
4530,11.5766701,48.1280801
4531,11.5832193,48.1340273
4532,11.5842618,48.1325584
4533,11.5713771,48.1252467
4534,11.5707030,48.1256506
4535,11.5852431,48.1326295
4536,11.5794506,48.1359747
4537,11.5795863,48.1359404
4538,11.5818867,48.1502741
4539,11.5816453,48.1501480
4540,11.5809912,48.1510585
4541,11.5805524,48.1506089
4542,11.5819964,48.1503890
4543,11.5813478,48.1500961
4544,11.5807846,48.1509643
4545,11.5815500,48.1501217
4546,11.5682188,48.1376734
4547,11.5706521,48.1367603
4548,11.5703247,48.1364711
4549,11.5699541,48.1373501
4550,11.5705616,48.1366973
4551,11.5700584,48.1398481
4552,11.5717422,48.1414357
4553,11.5722430,48.1416087
4554,11.5796705,48.1368004
4555,11.5785098,48.1369755
4556,11.5605594,48.1236755
4557,11.5834260,48.1347468
4558,11.5842605,48.1362479
4559,11.5820249,48.1387264
4560,11.5816842,48.1384482
4561,11.5818902,48.1373096
4562,11.5832609,48.1370806
4563,11.5760052,48.1465433
4564,11.5748125,48.1520456
4565,11.5749521,48.1520230
4566,11.5754162,48.1519499
4567,11.5744083,48.1527957
4568,11.5745979,48.1506597
4569,11.5728890,48.1504335
4570,11.5724961,48.1498255
4571,11.5726288,48.1500309
4572,11.5619958,48.1429834
4573,11.5648986,48.1427588
4574,11.5657628,48.1441035
4575,11.5617093,48.1444811
4576,11.5685063,48.1436769
4577,11.5639199,48.1412657
4578,11.5661102,48.1446446
4579,11.5652317,48.1479985
4580,11.5631472,48.1494549
4581,11.5646479,48.1470946
4582,11.5604853,48.1471515
4583,11.5611534,48.1483760
4584,11.5621032,48.1478713
4585,11.5607012,48.1485046
4586,11.5601476,48.1449448
4587,11.5605477,48.1471343
4588,11.5617293,48.1493756
4589,11.5618121,48.1493540
4590,11.5716377,48.1413981
4591,11.5744165,48.1422209
4592,11.5799723,48.1451331
4593,11.5804277,48.1438289
4594,11.5800956,48.1459150
4595,11.5727937,48.1340025
4596,11.5911776,48.1405641
4597,11.5736444,48.1484844
4598,11.5732877,48.1485839
4599,11.5660980,48.1506066
4600,11.5720798,48.1502165
4601,11.5683090,48.1512746
4602,11.5661089,48.1519013
4603,11.5682673,48.1512867
4604,11.5663840,48.1505263
4605,11.5616337,48.1518590
4606,11.5632125,48.1514144
4607,11.5664634,48.1505040
4608,11.5810937,48.1241545
4609,11.5812566,48.1242912
4610,11.5810502,48.1244766
4611,11.5574688,48.1457223
4612,11.5538468,48.1467552
4613,11.5530559,48.1470028
4614,11.5578802,48.1452017
4615,11.5567148,48.1459401
4616,11.5625715,48.1465671
4617,11.5621206,48.1466937
4618,11.5716278,48.1509044
4619,11.5562962,48.1450460
4620,11.5563176,48.1449649
4621,11.5649005,48.1358856
4622,11.5977728,48.1350904
4623,11.5977637,48.1351094
4624,11.5883143,48.1431136
4625,11.5661821,48.1378644
4626,11.5863947,48.1535836
4627,11.5559462,48.1387255
4628,11.5759087,48.1222752
4629,11.5774590,48.1222773
4630,11.5759343,48.1221811
4631,11.5759172,48.1222441
4632,11.5878501,48.1243425
4633,11.5885551,48.1221534
4634,11.5905213,48.1224241
4635,11.5639444,48.1438374
4636,11.5641557,48.1437756
4637,11.5847478,48.1282620
4638,11.5801124,48.1365822
4639,11.5778032,48.1493261
4640,11.5676504,48.1477057
4641,11.5689472,48.1498026
4642,11.5689306,48.1490325
4643,11.5684276,48.1482500
4644,11.5655162,48.1508453
4645,11.5655843,48.1509517
4646,11.5661145,48.1518193
4647,11.5660500,48.1517176
4648,11.5945157,48.1330017
4649,11.5945715,48.1329820
4650,11.5849925,48.1378285
4651,11.5559166,48.1378822
4652,11.5573386,48.1378609
4653,11.5674129,48.1477727
4654,11.5668953,48.1479187
4655,11.5775993,48.1427672
4656,11.5483953,48.1359060
4657,11.5507945,48.1358273
4658,11.5504893,48.1359318
4659,11.5500768,48.1360194
4660,11.5485069,48.1360375
4661,11.5492041,48.1360272
4662,11.5494185,48.1360423
4663,11.5495852,48.1360490
4664,11.5495479,48.1360872
4665,11.5494766,48.1360945
4666,11.5492105,48.1361151
4667,11.5491907,48.1362112
4668,11.5488794,48.1362202
4669,11.5490906,48.1363485
4670,11.5738016,48.1436338
4671,11.5737381,48.1436843
4672,11.5719036,48.1199417
4673,11.5788636,48.1452861
4674,11.5788813,48.1453245
4675,11.5752638,48.1455098
4676,11.5775818,48.1455550
4677,11.5774376,48.1455668
4678,11.5771755,48.1455760
4679,11.5774534,48.1456308
4680,11.5771763,48.1456594
4681,11.5695635,48.1449234
4682,11.5541083,48.1483514
4683,11.5888092,48.1374505
4684,11.5891793,48.1374111
4685,11.5613130,48.1466077
4686,11.5607238,48.1456902
4687,11.5600912,48.1447107
4688,11.5633943,48.1350415
4689,11.5639006,48.1458744
4690,11.5977653,48.1323135
4691,11.5999175,48.1325290
4692,11.5883575,48.1227370
4693,11.5747658,48.1326082
4694,11.5669254,48.1323390
4695,11.5581525,48.1298465
4696,11.5584516,48.1299277
4697,11.5731737,48.1461939
4698,11.5607439,48.1346793
4699,11.5555942,48.1391422
4700,11.5553398,48.1391565
4701,11.5555949,48.1392029
4702,11.5558129,48.1392145
4703,11.5559494,48.1392177
4704,11.5591539,48.1515952
4705,11.5655586,48.1347829
4706,11.5655152,48.1348558
4707,11.5557963,48.1299357
4708,11.5557948,48.1300792
4709,11.6015522,48.1332725
4710,11.5494703,48.1375550
4711,11.5488684,48.1375907
4712,11.5731032,48.1261601
4713,11.5663170,48.1225601
4714,11.5667579,48.1227953
4715,11.5636551,48.1291316
4716,11.5638617,48.1294423
4717,11.5843353,48.1376819
4718,11.5844743,48.1376303
4719,11.5705685,48.1283203
4720,11.5704785,48.1283079
4721,11.5697991,48.1262743
4722,11.5692027,48.1257812
4723,11.5677705,48.1423558
4724,11.5575680,48.1302530
4725,11.5575746,48.1303319
4726,11.5881727,48.1372339
4727,11.5883853,48.1372456
4728,11.5879338,48.1372521
4729,11.5884765,48.1372812
4730,11.5878341,48.1372742
4731,11.5877454,48.1372950
4732,11.5885423,48.1373137
4733,11.5876513,48.1373241
4734,11.5886027,48.1373727
4735,11.5886542,48.1375481
4736,11.5886482,48.1376129
4737,11.5874685,48.1376255
4738,11.5886327,48.1376630
4739,11.5885647,48.1377506
4740,11.5885191,48.1377815
4741,11.5884566,48.1378141
4742,11.5883542,48.1378472
4743,11.5883228,48.1378552
4744,11.5882063,48.1378841
4745,11.5881033,48.1378996
4746,11.5880593,48.1379034
4747,11.5880209,48.1379052
4748,11.5879727,48.1379079
4749,11.5753872,48.1282577
4750,11.5735009,48.1301312
4751,11.5598935,48.1443970
4752,11.5602269,48.1449209
4753,11.5588054,48.1467201
4754,11.5946386,48.1330418
4755,11.5945324,48.1330097
4756,11.5939613,48.1327364
4757,11.5707560,48.1492944
4758,11.5692612,48.1495429
4759,11.5681121,48.1477564
4760,11.5583176,48.1463392
4761,11.5602014,48.1472328
4762,11.5576315,48.1477941
4763,11.5566419,48.1479395
4764,11.5558290,48.1391430
4765,11.5588216,48.1297257
4766,11.5591053,48.1298565
4767,11.5559503,48.1388255
4768,11.5559539,48.1389436
4769,11.5811883,48.1414570
4770,11.5759026,48.1463853
4771,11.5979056,48.1359172
4772,11.5979091,48.1359426
4773,11.5979301,48.1360602
4774,11.5979368,48.1360932
4775,11.5743077,48.1360786
4776,11.5938930,48.1256846
4777,11.5939266,48.1257477
4778,11.5698022,48.1411998
4779,11.5882740,48.1372345
4780,11.5794571,48.1392184
4781,11.5778414,48.1395185
4782,11.5783053,48.1394341
4783,11.5627361,48.1488265
4784,11.5610751,48.1421789
4785,11.5610842,48.1422893
4786,11.5607206,48.1423188
4787,11.5607965,48.1424016
4788,11.5592931,48.1428815
4789,11.5579181,48.1433543
4790,11.5575836,48.1434653
4791,11.5564099,48.1438026
4792,11.5977475,48.1320161
4793,11.5975137,48.1318438
4794,11.5807432,48.1245267
4795,11.5817772,48.1217732
4796,11.5758214,48.1436075
4797,11.5757616,48.1436154
4798,11.5758737,48.1436399
4799,11.5626320,48.1261040
4800,11.5630478,48.1266794
4801,11.5632539,48.1269259
4802,11.5574063,48.1290654
4803,11.5593849,48.1299855
4804,11.5645812,48.1325374
4805,11.5656710,48.1346116
4806,11.5638452,48.1373939
4807,11.5854662,48.1380263
4808,11.5855418,48.1380979
4809,11.5841222,48.1435001
4810,11.5622249,48.1417922
4811,11.5580455,48.1331302
4812,11.5637965,48.1274958
4813,11.5579309,48.1332216
4814,11.5708583,48.1212629
4815,11.5710712,48.1211988
4816,11.5561067,48.1345619
4817,11.5559918,48.1346488
4818,11.5609589,48.1401244
4819,11.5638408,48.1275452
4820,11.5584177,48.1268022
4821,11.5584170,48.1269436
4822,11.5693055,48.1450853
4823,11.5799875,48.1386577
4824,11.5797263,48.1387560
4825,11.5650007,48.1388898
4826,11.5655220,48.1387785
4827,11.5673654,48.1465960
4828,11.5586965,48.1421048
4829,11.5589603,48.1429967
4830,11.5640558,48.1463369
4831,11.5631730,48.1448412
4832,11.5805661,48.1345885
4833,11.5931667,48.1474124
4834,11.5672402,48.1308225
4835,11.5674764,48.1318099
4836,11.5685123,48.1325342
4837,11.5663823,48.1311470
4838,11.5979597,48.1357262
4839,11.5755534,48.1283882
4840,11.5612845,48.1244211
4841,11.5817782,48.1360190
4842,11.5836597,48.1373669
4843,11.5615720,48.1494199
4844,11.5834629,48.1243382
4845,11.5659139,48.1514746
4846,11.5973899,48.1330712
4847,11.5851861,48.1276420
4848,11.5941691,48.1426830
4849,11.5624371,48.1363341
4850,11.5701204,48.1308963
4851,11.5885682,48.1373307
4852,11.5817684,48.1336993
4853,11.5805217,48.1338636
4854,11.5765250,48.1200304
4855,11.5707171,48.1409533
4856,11.5705826,48.1407250
4857,11.5611020,48.1219048
4858,11.5814420,48.1352002
4859,11.5686815,48.1486459
4860,11.5691510,48.1497451
4861,11.5660251,48.1371090
4862,11.5660992,48.1375820
4863,11.5764313,48.1209578
4864,11.5802428,48.1490669
4865,11.5930723,48.1366332
4866,11.5752448,48.1193600
4867,11.5755002,48.1194229
4868,11.5754520,48.1194426
4869,11.5752128,48.1195401
4870,11.5751632,48.1195603
4871,11.5754367,48.1196178
4872,11.5712678,48.1209997
4873,11.5716067,48.1210057
4874,11.5715567,48.1210254
4875,11.5712282,48.1211510
4876,11.5715581,48.1211745
4877,11.5676026,48.1229966
4878,11.5672004,48.1230233
4879,11.5667883,48.1235856
4880,11.5672887,48.1238472
4881,11.5676558,48.1240423
4882,11.5669398,48.1335336
4883,11.5665507,48.1335626
4884,11.5663309,48.1404554
4885,11.5666556,48.1404652
4886,11.5671328,48.1405575
4887,11.5667024,48.1405782
4888,11.5675713,48.1405806
4889,11.5676423,48.1406021
4890,11.5667418,48.1406520
4891,11.5663883,48.1332570
4892,11.5659253,48.1343398
4893,11.5657973,48.1344463
4894,11.5647704,48.1360739
4895,11.5649710,48.1365423
4896,11.5643913,48.1373930
4897,11.5649334,48.1374200
4898,11.5658933,48.1395788
4899,11.5650224,48.1291122
4900,11.5580996,48.1264110
4901,11.5777635,48.1427227
4902,11.5741770,48.1199604
4903,11.5739458,48.1200534
4904,11.5738649,48.1200859
4905,11.5736651,48.1201673
4906,11.5617189,48.1249620
4907,11.5620659,48.1250426
4908,11.5616484,48.1251058
4909,11.5619757,48.1252716
4910,11.5560817,48.1282414
4911,11.5557055,48.1282657
4912,11.5561571,48.1284810
4913,11.5557968,48.1298801
4914,11.5559726,48.1299977
4915,11.5557944,48.1301170
4916,11.5544995,48.1308324
4917,11.5553931,48.1314330
4918,11.5555765,48.1324611
4919,11.5557218,48.1325639
4920,11.5554254,48.1325817
4921,11.5584839,48.1326558
4922,11.5582645,48.1327761
4923,11.5588087,48.1328499
4924,11.5557988,48.1329918
4925,11.5585031,48.1330078
4926,11.5585042,48.1331581
4927,11.5557988,48.1336727
4928,11.5585598,48.1344124
4929,11.5558059,48.1344440
4930,11.5587507,48.1344936
4931,11.5583497,48.1345469
4932,11.5585678,48.1346517
4933,11.5557916,48.1347065
4934,11.5560256,48.1348650
4935,11.5554694,48.1349274
4936,11.5557975,48.1350368
4937,11.5558037,48.1353302
4938,11.5558624,48.1362803
4939,11.5493421,48.1363184
4940,11.5566776,48.1363779
4941,11.5560426,48.1363827
4942,11.5558689,48.1364970
4943,11.5495264,48.1365262
4944,11.5496307,48.1373274
4945,11.5558974,48.1373378
4946,11.5497893,48.1373573
4947,11.5561120,48.1374924
4948,11.5556857,48.1374975
4949,11.5500184,48.1375506
4950,11.5509485,48.1375440
4951,11.5559068,48.1376104
4952,11.5498161,48.1377216
4953,11.5496676,48.1377387
4954,11.5496854,48.1381444
4955,11.5498340,48.1382682
4956,11.5498426,48.1387545
4957,11.5494675,48.1388505
4958,11.5494040,48.1388613
4959,11.5498449,48.1388880
4960,11.5500044,48.1389702
4961,11.5499873,48.1389682
4962,11.5559557,48.1390286
4963,11.5559518,48.1391554
4964,11.5559508,48.1391814
4965,11.5559448,48.1393213
4966,11.5596961,48.1450800
4967,11.5733645,48.1510060
4968,11.5732107,48.1510492
4969,11.5685333,48.1437195
4970,11.5675733,48.1469169
4971,11.5516592,48.1390228
4972,11.5685736,48.1424955
4973,11.5683607,48.1425547
4974,11.5682087,48.1425964
4975,11.5832584,48.1354109
4976,11.5841024,48.1317389
4977,11.5836934,48.1329794
4978,11.5835571,48.1330978
4979,11.5860035,48.1332605
4980,11.5828037,48.1338054
4981,11.5827712,48.1338495
4982,11.5827618,48.1338623
4983,11.5826565,48.1340220
4984,11.5825524,48.1341635
4985,11.5776951,48.1344293
4986,11.5822622,48.1345172
4987,11.5798276,48.1345747
4988,11.5794782,48.1345779
4989,11.5813711,48.1346340
4990,11.5811056,48.1347256
4991,11.5793726,48.1350801
4992,11.5613302,48.1286708
4993,11.5630595,48.1414298
4994,11.5614128,48.1417094
4995,11.5614968,48.1417922
4996,11.5616066,48.1418323
4997,11.5617306,48.1418590
4998,11.5619259,48.1418915
4999,11.5659059,48.1366148
5000,11.5545205,48.1391305
5001,11.5753705,48.1550726
5002,11.5753307,48.1552836
5003,11.5753261,48.1553091
5004,11.5744302,48.1553523
5005,11.5732351,48.1509691
5006,11.5731793,48.1510581
5007,11.5733159,48.1510946
5008,11.5736332,48.1517586
5009,11.5718946,48.1488952
5010,11.5720159,48.1489408
5011,11.5718053,48.1489999
5012,11.5719713,48.1490132
5013,11.5725585,48.1500828
5014,11.5675796,48.1419892
5015,11.5679876,48.1426583
5016,11.5677743,48.1427154
5017,11.5609111,48.1533683
5018,11.5605494,48.1521672
5019,11.5669117,48.1332087
5020,11.5703517,48.1318258
5021,11.5701940,48.1318368
5022,11.5705290,48.1318476
5023,11.5707008,48.1318770
5024,11.5699316,48.1318940
5025,11.5708661,48.1319245
5026,11.5706998,48.1320409
5027,11.5704589,48.1321663
5028,11.5690066,48.1322270
5029,11.5686939,48.1325403
5030,11.5688143,48.1326027
5031,11.5675155,48.1326088
5032,11.5688406,48.1326335
5033,11.5690910,48.1326600
5034,11.5689736,48.1327018
5035,11.5688439,48.1327581
5036,11.5679443,48.1337620
5037,11.5680603,48.1337751
5038,11.5681783,48.1337852
5039,11.5716542,48.1503353
5040,11.5659366,48.1515149
5041,11.5658857,48.1340356
5042,11.5628852,48.1523527
5043,11.5628684,48.1523269
5044,11.5793762,48.1369544
5045,11.5790644,48.1384327
5046,11.5831940,48.1379050
5047,11.5803842,48.1259769
5048,11.5962530,48.1299189
5049,11.5964362,48.1298203
5050,11.5601758,48.1513861
5051,11.5720484,48.1214326
5052,11.5720035,48.1214092
5053,11.5586228,48.1388152
5054,11.5608134,48.1352817
5055,11.5747727,48.1438293
5056,11.5998267,48.1342831
5057,11.5993250,48.1327726
5058,11.5603974,48.1497550
5059,11.5622597,48.1492259
5060,11.5642478,48.1486627
5061,11.5851438,48.1426137
5062,11.5854472,48.1429730
5063,11.5918777,48.1418652
5064,11.5916680,48.1415293
5065,11.5778745,48.1238357
5066,11.5511451,48.1397736
5067,11.5515152,48.1390320
5068,11.5518103,48.1390417
5069,11.5607588,48.1392649
5070,11.5607212,48.1394063
5071,11.5868999,48.1353508
5072,11.5884288,48.1374011
5073,11.5882567,48.1374105
5074,11.5826884,48.1339727
5075,11.5828352,48.1340263
5076,11.5837590,48.1341268
5077,11.5786817,48.1470612
5078,11.5786167,48.1470789
5079,11.5827058,48.1342274
5080,11.5635787,48.1311865
5081,11.5637468,48.1312287
5082,11.5635163,48.1313276
5083,11.5632349,48.1315961
5084,11.5628282,48.1316119
5085,11.5632502,48.1317606
5086,11.5710299,48.1317864
5087,11.5631745,48.1318411
5088,11.5631914,48.1318492
5089,11.5629176,48.1318579
5090,11.5696272,48.1320003
5091,11.5637382,48.1321101
5092,11.5714255,48.1322250
5093,11.5677209,48.1326131
5094,11.5741114,48.1328242
5095,11.5744362,48.1330613
5096,11.5733647,48.1333463
5097,11.5737390,48.1333901
5098,11.5734090,48.1335788
5099,11.5737494,48.1335910
5100,11.5730534,48.1338001
5101,11.5733184,48.1338322
5102,11.5728404,48.1339593
5103,11.5762094,48.1344593
5104,11.5798161,48.1346467
5105,11.5754219,48.1346516
5106,11.5757016,48.1346674
5107,11.5799191,48.1346703
5108,11.5800398,48.1346873
5109,11.5812351,48.1448759
5110,11.5979228,48.1364138
5111,11.5755544,48.1543113
5112,11.5762907,48.1543257
5113,11.5776810,48.1202694
5114,11.5817256,48.1204910
5115,11.5778569,48.1206630
5116,11.5779791,48.1209651
5117,11.5779520,48.1210377
5118,11.5780552,48.1211547
5119,11.5814193,48.1217006
5120,11.5791431,48.1217748
5121,11.5787635,48.1217794
5122,11.5789737,48.1219777
5123,11.5822153,48.1225538
5124,11.5821547,48.1228230
5125,11.5819613,48.1231044
5126,11.5819932,48.1232746
5127,11.5797074,48.1232821
5128,11.5816376,48.1235720
5129,11.5817097,48.1236799
5130,11.5802571,48.1237108
5131,11.5805621,48.1239555
5132,11.5791129,48.1240396
5133,11.5808926,48.1241574
5134,11.5808380,48.1244540
5135,11.5813157,48.1244862
5136,11.5809881,48.1245196
5137,11.5794206,48.1245213
5138,11.5812693,48.1245239
5139,11.5789505,48.1247385
5140,11.5806434,48.1247439
5141,11.5795798,48.1247693
5142,11.5799980,48.1252309
5143,11.5797980,48.1252348
5144,11.5797039,48.1253015
5145,11.5787132,48.1254116
5146,11.5790149,48.1256611
5147,11.5786625,48.1260675
5148,11.5829879,48.1260717
5149,11.5844391,48.1262507
5150,11.5845748,48.1262892
5151,11.5842920,48.1262993
5152,11.5780647,48.1263484
5153,11.5833132,48.1263808
5154,11.5780238,48.1264572
5155,11.5837850,48.1264592
5156,11.5781140,48.1265128
5157,11.5783733,48.1265422
5158,11.5832959,48.1266371
5159,11.5832571,48.1266490
5160,11.5775848,48.1267841
5161,11.5827772,48.1268303
5162,11.5827060,48.1268585
5163,11.5823618,48.1270113
5164,11.5772285,48.1270624
5165,11.5768570,48.1273372
5166,11.5769654,48.1273842
5167,11.5814922,48.1275057
5168,11.5813004,48.1276251
5169,11.5750744,48.1287200
5170,11.5731724,48.1299237
5171,11.5734306,48.1299380
5172,11.5732050,48.1299442
5173,11.5733915,48.1299670
5174,11.5733975,48.1300658
5175,11.5732407,48.1300787
5176,11.5734536,48.1301014
5177,11.5732041,48.1301053
5178,11.5721874,48.1308591
5179,11.5702565,48.1318306
5180,11.5685397,48.1331801
5181,11.5688639,48.1337777
5182,11.5690912,48.1337856
5183,11.5683414,48.1337887
5184,11.5686173,48.1337892
5185,11.5684897,48.1337919
5186,11.5692441,48.1338068
5187,11.5681294,48.1338660
5188,11.5696268,48.1338898
5189,11.5680593,48.1339599
5190,11.5699391,48.1340014
5191,11.5677093,48.1343838
5192,11.5712617,48.1349265
5193,11.5713853,48.1349994
5194,11.5715200,48.1350661
5195,11.5717871,48.1351816
5196,11.5719961,48.1352377
5197,11.5722447,48.1352755
5198,11.5881000,48.1243498
5199,11.5976384,48.1319178
5200,11.5964293,48.1311282
5201,11.5963002,48.1311613
5202,11.5985523,48.1314715
5203,11.5979788,48.1320241
5204,11.5976429,48.1322545
5205,11.5975351,48.1340324
5206,11.5624799,48.1392879
5207,11.5562501,48.1374900
5208,11.5559088,48.1376653
5209,11.5559539,48.1389286
5210,11.6002184,48.1406874
5211,11.5999688,48.1407359
5212,11.5725016,48.1216757
5213,11.5724654,48.1216503
5214,11.5739109,48.1359575
5215,11.5737074,48.1358856
5216,11.5767107,48.1281009
5217,11.5750485,48.1281193
5218,11.5757233,48.1283410
5219,11.5962714,48.1341091
5220,11.5961298,48.1341531
5221,11.5689565,48.1443562
5222,11.5762153,48.1330892
5223,11.5763763,48.1331262
5224,11.5761109,48.1331842
5225,11.5763994,48.1332322
5226,11.5762367,48.1332572
5227,11.5769102,48.1333548
5228,11.5921907,48.1393943
5229,11.5924607,48.1396769
5230,11.5917751,48.1407084
5231,11.5916998,48.1407201
5232,11.5746654,48.1362227
5233,11.5730881,48.1510823
5234,11.5709712,48.1309870
5235,11.5713443,48.1312706
5236,11.5715866,48.1313111
5237,11.5714615,48.1314147
5238,11.5716763,48.1314398
5239,11.5724437,48.1318432
5240,11.5759309,48.1282553
5241,11.5754804,48.1283194
5242,11.5782553,48.1263618
5243,11.5780948,48.1263672
5244,11.5782529,48.1264664
5245,11.5617046,48.1424753
5246,11.5794106,48.1451411
5247,11.5936658,48.1420063
5248,11.5753389,48.1453960
5249,11.5581500,48.1416440
5250,11.5671526,48.1233231
5251,11.5670751,48.1233571
5252,11.5608458,48.1253711
5253,11.5579161,48.1416908
5254,11.5614912,48.1252495
5255,11.5616779,48.1250960
5256,11.5583030,48.1296149
5257,11.5583494,48.1303343
5258,11.5582954,48.1296545
5259,11.5582992,48.1298325
5260,11.5583013,48.1299325
5261,11.5584242,48.1305974
5262,11.5565369,48.1419757
5263,11.5802080,48.1391560
5264,11.5954474,48.1359277
5265,11.5955511,48.1359524
5266,11.5956775,48.1359742
5267,11.5959175,48.1359753
5268,11.5957374,48.1359793
5269,11.5956300,48.1363254
5270,11.5583842,48.1500840
5271,11.5579332,48.1502406
5272,11.5580772,48.1503717
5273,11.5580833,48.1508517
5274,11.5581289,48.1510452
5275,11.5890616,48.1373749
5276,11.5582996,48.1504689
5277,11.5580130,48.1505164
5278,11.5582160,48.1506514
5279,11.5581632,48.1507392
5280,11.5878035,48.1313733
5281,11.5847072,48.1323420
5282,11.5848012,48.1324254
5283,11.5963709,48.1341954
5284,11.5612982,48.1411842
5285,11.5611145,48.1412668
5286,11.5610948,48.1412762
5287,11.5607479,48.1412394
5288,11.5857896,48.1214371
5289,11.5861218,48.1216011
5290,11.5860132,48.1217819
5291,11.5748992,48.1349959
5292,11.5861024,48.1345078
5293,11.5902489,48.1234547
5294,11.5894886,48.1236168
5295,11.5889464,48.1248916
5296,11.5874838,48.1255136
5297,11.5857168,48.1258423
5298,11.5888246,48.1237881
5299,11.5538694,48.1424070
5300,11.5557102,48.1391427
5301,11.5561934,48.1392229
5302,11.5603614,48.1424628
5303,11.5603720,48.1425673
5304,11.5600930,48.1425891
5305,11.5600821,48.1426748
5306,11.5601734,48.1428213
5307,11.5561711,48.1418884
5308,11.5560442,48.1418952
5309,11.5562686,48.1421621
5310,11.5561173,48.1421915
5311,11.5625933,48.1406157
5312,11.5704269,48.1518310
5313,11.5657829,48.1531543
5314,11.5679017,48.1525492
5315,11.5761141,48.1502334
5316,11.5706426,48.1516851
5317,11.5708085,48.1517227
5318,11.5707391,48.1518357
5319,11.5741577,48.1328580
5320,11.5743937,48.1328739
5321,11.5742949,48.1329445
5322,11.5742590,48.1329571
5323,11.5742798,48.1329731
5324,11.5741649,48.1329992
5325,11.5743919,48.1330290
5326,11.5742305,48.1330484
5327,11.5736215,48.1333711
5328,11.5736894,48.1334268
5329,11.5803328,48.1490427
5330,11.5652327,48.1358630
5331,11.5663937,48.1361061
5332,11.5663768,48.1362251
5333,11.5573802,48.1387126
5334,11.5571539,48.1374744
5335,11.5571068,48.1374752
5336,11.5573265,48.1376231
5337,11.5586379,48.1390389
5338,11.5584362,48.1391825
5339,11.5589035,48.1393230
5340,11.5566874,48.1374829
5341,11.5584773,48.1324116
5342,11.5871718,48.1218931
5343,11.5876359,48.1219999
5344,11.5882173,48.1221027
5345,11.5817892,48.1367211
5346,11.5813039,48.1369036
5347,11.5765291,48.1428258
5348,11.5991291,48.1356996
5349,11.5558762,48.1367131
5350,11.5899468,48.1223441
5351,11.5781429,48.1301966
5352,11.5952987,48.1367624
5353,11.5954595,48.1365057
5354,11.5951499,48.1368794
5355,11.5949896,48.1369731
5356,11.5930555,48.1365735
5357,11.5932335,48.1362252
5358,11.5934717,48.1358617
5359,11.5705424,48.1213579
5360,11.5721410,48.1214809
5361,11.5707779,48.1203539
5362,11.5996537,48.1356938
5363,11.5810405,48.1383031
5364,11.5808053,48.1383034
5365,11.5742066,48.1343860
5366,11.5746523,48.1341638
5367,11.5742682,48.1344258
5368,11.5756704,48.1319614
5369,11.5711046,48.1320490
5370,11.5724267,48.1328000
5371,11.5740548,48.1331694
5372,11.5735530,48.1334688
5373,11.5696335,48.1547834
5374,11.5700765,48.1554729
5375,11.5795381,48.1294452
5376,11.5788253,48.1392325
5377,11.5985469,48.1409236
5378,11.5985708,48.1409303
5379,11.5986123,48.1409509
5380,11.5986287,48.1409644
5381,11.5983942,48.1409436
5382,11.5986416,48.1409794
5383,11.5983566,48.1409748
5384,11.5986558,48.1410125
5385,11.5983450,48.1409934
5386,11.5983389,48.1410131
5387,11.5986566,48.1410298
5388,11.5983437,48.1410530
5389,11.5986458,48.1410636
5390,11.5983544,48.1410718
5391,11.5983906,48.1411037
5392,11.5984148,48.1411157
5393,11.5984710,48.1411296
5394,11.5985011,48.1411311
5395,11.5942103,48.1284581
5396,11.5896314,48.1315218
5397,11.5711234,48.1251123
5398,11.5705978,48.1255972
5399,11.5626267,48.1381106
5400,11.5667444,48.1235625
5401,11.5580501,48.1327740
5402,11.5583111,48.1327839
5403,11.5583113,48.1329370
5404,11.5581511,48.1329863
5405,11.5582854,48.1330683
5406,11.5582968,48.1330726
5407,11.5559362,48.1346809
5408,11.5585006,48.1265691
5409,11.5584242,48.1266329
5410,11.5891351,48.1247045
5411,11.5749417,48.1350843
5412,11.5739734,48.1354453
5413,11.5703255,48.1308591
5414,11.5759209,48.1502168
5415,11.5758596,48.1503062
5416,11.5680911,48.1524100
5417,11.5680434,48.1525102
