from,to,length
471,4301,39.196
4301,471,39.196
4301,7192,1.576
7192,4301,1.576
7192,10990,8.403
10990,7192,8.403
10990,11008,0.569
11008,10990,0.569
11008,41,7.809
41,11008,7.809
10049,11938,7.115
11938,10049,7.115
11938,10053,31.720
10053,11938,31.720
10053,10051,4.085
10051,10053,4.085
10051,10050,14.322
10050,10051,14.322
10051,10052,15.859
10052,10051,15.859
10053,10054,9.153
10054,10053,9.153
10054,11955,6.154
11955,10054,6.154
2028,2027,15.439
2027,2028,15.439
691,690,94.757
690,691,94.757
8401,8398,30.165
8398,8401,30.165
8398,10216,121.558
10216,8398,121.558
10061,12851,34.564
12851,10061,34.564
10070,10071,7.594
10071,10070,7.594
10089,1839,50.114
1839,10089,50.114
8128,8131,40.335
8131,8128,40.335
8131,13027,13.214
13027,8131,13.214
13027,10089,5.355
10089,13027,5.355
10097,10098,5.507
10098,10097,5.507
10097,10099,18.205
10099,10097,18.205
10099,10100,18.076
10100,10099,18.076
5288,10102,10.763
10102,5288,10.763
9525,10104,18.022
10104,9525,18.022
10105,9525,11.448
9525,10105,11.448
5093,10107,65.199
10107,5093,65.199
10107,755,5.992
755,10107,5.992
10125,10126,11.066
10126,10125,11.066
10126,10127,18.265
10127,10126,18.265
10127,120,2.675
120,10127,2.675
1490,10134,30.913
10134,1490,30.913
10134,10133,28.615
10133,10134,28.615
10129,1490,14.053
1490,10129,14.053
2229,10130,18.227
10130,2229,18.227
10131,1683,7.380
1683,10131,7.380
10132,1491,7.514
1491,10132,7.514
10133,10132,3.089
10132,10133,3.089
1538,3101,1.370
3101,1538,1.370
3101,7220,7.460
7220,3101,7.460
364,3106,1.630
3106,364,1.630
3106,5088,7.535
5088,3106,7.535
10165,10166,6.049
10166,10165,6.049
10166,2332,2.335
2332,10166,2.335
2332,10162,6.550
10162,2332,6.550
10162,10163,26.838
10163,10162,26.838
10163,10164,36.519
10164,10163,36.519
10164,5299,5.524
5299,10164,5.524
83,108,17.899
108,83,17.899
108,1215,23.585
1215,108,23.585
628,2346,1.270
2346,628,1.270
2346,10153,3.488
10153,2346,3.488
10188,10187,38.607
10187,10188,38.607
10145,710,1.104
710,10145,1.104
710,10961,2.061
10961,710,2.061
10961,10960,1.476
10960,10961,1.476
10960,7249,1.585
7249,10960,1.585
7249,10959,1.394
10959,7249,1.394
10959,4889,0.913
4889,10959,0.913
4889,10958,1.691
10958,4889,1.691
10958,10957,1.654
10957,10958,1.654
10957,4888,1.345
4888,10957,1.345
4888,10962,1.812
10962,4888,1.812
10962,10151,1.480
10151,10962,1.480
10151,10148,0.845
10148,10151,0.845
10148,4887,1.127
4887,10148,1.127
1709,8462,20.556
8462,1709,20.556
8462,2325,24.896
2325,8462,24.896
10197,7703,12.485
7703,10197,12.485
7703,7710,19.910
7710,7703,19.910
7710,6,80.381
6,7710,80.381
10200,10198,1.849
10198,10200,1.849
10198,10201,7.409
10201,10198,7.409
10199,10200,16.228
10200,10199,16.228
10202,10199,10.317
10199,10202,10.317
82,229,84.052
229,82,84.052
229,10077,110.467
10077,229,110.467
11097,10205,9.173
10205,11097,9.173
10205,10206,17.724
10206,10205,17.724
10206,10207,7.195
10207,10206,7.195
10207,10208,6.054
10208,10207,6.054
10208,10209,20.255
10209,10208,20.255
472,12739,4.744
12739,472,4.744
12739,12735,82.431
12735,12739,82.431
12735,10214,1.704
10214,12735,1.704
10214,475,7.650
475,10214,7.650
475,10210,8.474
10210,475,8.474
10210,10211,8.297
10211,10210,8.297
10211,476,11.338
476,10211,11.338
898,10212,9.860
10212,898,9.860
10212,12738,1.755
12738,10212,1.755
12738,477,28.145
477,12738,28.145
477,2939,15.252
2939,477,15.252
2939,478,23.305
478,2939,23.305
478,11386,5.419
11386,478,5.419
3512,12723,3.005
12723,3512,3.005
12723,10213,2.945
10213,12723,2.945
10220,177,14.778
177,10220,14.778
10221,2187,56.170
2187,10221,56.170
2187,10220,63.963
10220,2187,63.963
39,11007,1.241
11007,39,1.241
11007,7079,10.740
7079,11007,10.740
7079,7077,3.324
7077,7079,3.324
7077,10230,12.260
10230,7077,12.260
10226,10227,14.994
10227,10226,14.994
10227,483,7.126
483,10227,7.126
483,10228,8.050
10228,483,8.050
10232,10226,32.030
10226,10232,32.030
10225,3816,16.054
3816,10225,16.054
3816,10232,20.907
10232,3816,20.907
10230,10225,39.823
10225,10230,39.823
369,1989,10.828
1989,369,10.828
1989,10224,4.368
10224,1989,4.368
10231,6450,33.867
6450,10231,33.867
10229,10231,35.900
10231,10229,35.900
10234,10229,58.577
10229,10234,58.577
10233,10234,17.550
10234,10233,17.550
10224,12678,33.911
12678,10224,33.911
12678,10233,32.977
10233,12678,32.977
371,9180,11.513
9180,371,11.513
9180,10236,10.097
10236,9180,10.097
10236,10237,40.163
10237,10236,40.163
10237,10238,25.236
10238,10237,25.236
10235,9976,15.800
9976,10235,15.800
9976,9973,3.748
9973,9976,3.748
9973,510,9.202
510,9973,9.202
780,10235,67.335
10235,780,67.335
2864,10239,16.807
10239,2864,16.807
10240,1497,9.003
1497,10240,9.003
1497,5006,9.663
5006,1497,9.663
5006,767,9.614
767,5006,9.614
2835,720,3.492
720,2835,3.492
720,3118,2.626
3118,720,2.626
3118,12296,2.726
12296,3118,2.726
12296,5072,0.418
5072,12296,0.418
6630,6839,5.656
6839,6630,5.656
6839,6086,10.100
6086,6839,10.100
6085,10242,7.146
10242,6085,7.146
10242,10243,7.331
10243,10242,7.331
1077,6619,8.599
6619,1077,8.599
6619,2137,7.004
2137,6619,7.004
2137,12257,4.563
12257,2137,4.563
1022,7561,5.437
7561,1022,5.437
7561,1880,5.881
1880,7561,5.881
1880,10256,41.062
10256,1880,41.062
1239,4176,32.435
4176,1239,32.435
4176,10522,15.072
10522,4176,15.072
10522,6370,44.554
6370,10522,44.554
6370,10257,13.509
10257,6370,13.509
10257,10258,34.720
10258,10257,34.720
855,4469,16.369
4469,855,16.369
4469,4470,8.442
4470,4469,8.442
4470,3435,8.035
3435,4470,8.035
79,4287,76.559
4287,79,76.559
9900,10261,10.841
10261,9900,10.841
5078,1947,7.382
1947,5078,7.382
1281,2576,13.726
2576,1281,13.726
2576,62,7.811
62,2576,7.811
9004,4044,4.916
4044,9004,4.916
4044,1263,8.439
1263,4044,8.439
1263,1264,60.630
1264,1263,60.630
7288,7001,5.092
7001,7288,5.092
7294,1302,11.724
1302,7294,11.724
1004,1014,17.637
1014,1004,17.637
10262,5861,72.790
5861,10262,72.790
5861,12838,194.131
12838,5861,194.131
830,9649,9.156
9649,830,9.156
9649,4841,8.776
4841,9649,8.776
4841,11630,7.632
11630,4841,7.632
10270,10271,66.442
10271,10270,66.442
10271,10272,5.727
10272,10271,5.727
10272,10273,15.033
10273,10272,15.033
7444,91,12.055
91,7444,12.055
534,11342,3.239
11342,534,3.239
11342,13074,3.212
13074,11342,3.212
13074,13073,2.906
13073,13074,2.906
13073,13072,9.278
13072,13073,9.278
13072,4705,27.046
4705,13072,27.046
4705,981,8.158
981,4705,8.158
981,5439,6.176
5439,981,6.176
5439,1294,11.611
1294,5439,11.611
1294,10279,9.238
10279,1294,9.238
10279,8936,52.059
8936,10279,52.059
8936,982,2.786
982,8936,2.786
982,2208,55.997
2208,982,55.997
10281,9183,14.350
9183,10281,14.350
9183,368,11.789
368,9183,11.789
10280,10281,57.983
10281,10280,57.983
1291,10282,64.224
10282,1291,64.224
10283,1713,31.302
1713,10283,31.302
1713,145,16.516
145,1713,16.516
10284,10285,11.652
10285,10284,11.652
10287,10284,11.743
10284,10287,11.743
10285,10288,1.181
10288,10285,1.181
10288,10286,6.403
10286,10288,6.403
523,12563,27.883
12563,523,27.883
524,11600,10.161
11600,524,10.161
11600,12556,6.463
12556,11600,6.463
10300,10844,24.246
10844,10300,24.246
10844,9927,1.754
9927,10844,1.754
9927,9926,1.959
9926,9927,1.959
2972,21,5.720
21,2972,5.720
21,680,13.337
680,21,13.337
10319,4054,91.814
4054,10319,91.814
4054,4778,11.560
4778,4054,11.560
10320,10321,22.397
10321,10320,22.397
214,5228,6.587
5228,214,6.587
5228,6411,31.085
6411,5228,31.085
6411,1482,36.068
1482,6411,36.068
1482,1206,6.581
1206,1482,6.581
1206,8280,37.643
8280,1206,37.643
8280,3212,15.026
3212,8280,15.026
615,10539,8.637
10539,615,8.637
10539,2686,4.424
2686,10539,4.424
2686,10327,3.503
10327,2686,3.503
32,2664,12.044
2664,32,12.044
2691,33,11.814
33,2691,11.814
10328,2554,38.343
2554,10328,38.343
2426,10328,40.000
10328,2426,40.000
5412,40,20.713
40,5412,20.713
10086,1994,1.914
1994,10086,1.914
1994,1995,3.395
1995,1994,3.395
1995,10085,2.300
10085,1995,2.300
10085,1996,2.292
1996,10085,2.292
1996,1997,3.100
1997,1996,3.100
1997,1998,3.402
1998,1997,3.402
1998,10084,2.005
10084,1998,2.005
10084,1999,2.001
1999,10084,2.001
1999,10083,1.891
10083,1999,1.891
10083,2000,1.881
2000,10083,1.881
2000,10082,1.774
10082,2000,1.774
10082,2001,1.775
2001,10082,1.775
2001,10081,1.984
10081,2001,1.984
10081,2002,1.994
2002,10081,1.994
2002,10080,1.784
10080,2002,1.784
10080,2004,2.807
2004,10080,2.807
1357,1358,26.721
1358,1357,26.721
1358,1359,20.370
1359,1358,20.370
4176,11145,4.785
11145,4176,4.785
11145,10331,2.856
10331,11145,2.856
10331,10523,0.485
10523,10331,0.485
10523,10329,5.509
10329,10523,5.509
10329,10330,12.461
10330,10329,12.461
10337,10338,7.733
10338,10337,7.733
10338,10370,7.037
10370,10338,7.037
10336,10337,12.866
10337,10336,12.866
10342,9670,7.249
9670,10342,7.249
9670,10341,34.868
10341,9670,34.868
10341,10340,8.335
10340,10341,8.335
10340,10339,23.941
10339,10340,23.941
10348,10346,8.050
10346,10348,8.050
10346,10347,22.625
10347,10346,22.625
10350,10349,24.420
10349,10350,24.420
10354,10349,30.731
10349,10354,30.731
10349,10352,30.568
10352,10349,30.568
10352,10353,7.268
10353,10352,7.268
10358,10351,6.795
10351,10358,6.795
10351,10357,21.814
10357,10351,21.814
10357,10356,8.194
10356,10357,8.194
10356,10355,24.561
10355,10356,24.561
10360,10359,15.058
10359,10360,15.058
10364,10360,8.341
10360,10364,8.341
10359,10363,28.309
10363,10359,28.309
10363,10362,13.468
10362,10363,13.468
10362,10361,27.345
10361,10362,27.345
10366,10332,7.982
10332,10366,7.982
10332,10365,26.418
10365,10332,26.418
10365,12880,15.964
12880,10365,15.964
12880,12881,2.113
12881,12880,2.113
12881,11392,0.338
11392,12881,0.338
10368,10371,4.041
10371,10368,4.041
10371,10336,39.942
10336,10371,39.942
10369,10368,3.074
10368,10369,3.074
10372,10367,6.739
10367,10372,6.739
10367,10369,13.059
10369,10367,13.059
4149,10374,6.824
10374,4149,6.824
10374,10375,32.905
10375,10374,32.905
10377,10373,6.835
10373,10377,6.835
10373,10376,41.800
10376,10373,41.800
8612,515,42.233
515,8612,42.233
515,12568,23.976
12568,515,23.976
5803,812,106.263
812,5803,106.263
812,5699,47.157
5699,812,47.157
5699,5042,111.653
5042,5699,111.653
5042,1844,4.617
1844,5042,4.617
8301,10405,3.270
10405,8301,3.270
10405,10399,3.103
10399,10405,3.103
10399,10178,2.998
10178,10399,2.998
10178,10179,5.620
10179,10178,5.620
10179,10404,8.539
10404,10179,8.539
10404,10397,8.388
10397,10404,8.388
1235,10410,14.308
10410,1235,14.308
10418,10417,6.623
10417,10418,6.623
10417,10416,2.371
10416,10417,2.371
10416,10414,1.780
10414,10416,1.780
10414,10415,9.303
10415,10414,9.303
10422,3489,3.686
3489,10422,3.686
3489,3488,4.171
3488,3489,4.171
10423,10422,32.665
10422,10423,32.665
10431,10430,25.711
10430,10431,25.711
10425,10424,4.659
10424,10425,4.659
10424,10423,2.617
10423,10424,2.617
10426,10425,8.664
10425,10426,8.664
10430,10429,4.476
10429,10430,4.476
3363,10421,8.763
10421,3363,8.763
10421,10431,3.333
10431,10421,3.333
10429,10428,3.297
10428,10429,3.297
10428,10427,2.432
10427,10428,2.432
10427,10426,3.111
10426,10427,3.111
5949,10604,1.204
10604,5949,1.204
10604,10602,1.265
10602,10604,1.265
10602,10603,1.379
10603,10602,1.379
10603,5027,1.700
5027,10603,1.700
5027,5028,4.329
5028,5027,4.329
5028,10605,18.053
10605,5028,18.053
10605,5148,8.615
5148,10605,8.615
2513,10489,2.494
10489,2513,2.494
10489,2506,2.014
2506,10489,2.014
2506,2514,3.166
2514,2506,3.166
2514,2510,3.088
2510,2514,3.088
2510,2512,3.084
2512,2510,3.084
2512,2509,3.094
2509,2512,3.094
2509,2511,3.093
2511,2509,3.093
2511,2515,3.087
2515,2511,3.087
2515,10434,3.092
10434,2515,3.092
10434,10435,3.090
10435,10434,3.090
10435,10436,3.091
10436,10435,3.091
10436,10437,3.085
10437,10436,3.085
10437,10438,3.091
10438,10437,3.091
10438,2209,3.083
2209,10438,3.083
2209,2507,5.259
2507,2209,5.259
2507,2513,6.318
2513,2507,6.318
10442,10441,23.478
10441,10442,23.478
10441,10440,2.029
10440,10441,2.029
10440,10443,1.674
10443,10440,1.674
10443,10611,5.614
10611,10443,5.614
6574,3713,22.082
3713,6574,22.082
3713,1707,40.430
1707,3713,40.430
6575,25,15.255
25,6575,15.255
10451,10452,6.092
10452,10451,6.092
10452,6216,21.163
6216,10452,21.163
6216,6556,8.475
6556,6216,8.475
6556,6214,8.495
6214,6556,8.495
6214,10453,8.218
10453,6214,8.218
10453,10454,29.860
10454,10453,29.860
10454,10451,6.120
10451,10454,6.120
3715,3714,10.281
3714,3715,10.281
3714,6574,1.393
6574,3714,1.393
7498,6575,18.499
6575,7498,18.499
10464,10463,8.863
10463,10464,8.863
10465,10464,9.897
10464,10465,9.897
10466,10465,5.575
10465,10466,5.575
2296,10468,3.658
10468,2296,3.658
10468,35,2.627
35,10468,2.627
35,10467,4.795
10467,35,4.795
1048,10469,16.677
10469,1048,16.677
10469,10471,4.522
10471,10469,4.522
10471,10470,2.796
10470,10471,2.796
4050,5554,3.215
5554,4050,3.215
5554,11038,2.983
11038,5554,2.983
11038,11045,2.002
11045,11038,2.002
11045,11046,1.849
11046,11045,1.849
11046,637,2.596
637,11046,2.596
10487,9257,22.660
9257,10487,22.660
10491,4099,7.097
4099,10491,7.097
4099,8872,37.558
8872,4099,37.558
8872,7492,3.791
7492,8872,3.791
7492,124,8.588
124,7492,8.588
1639,12615,12.050
12615,1639,12.050
12615,12611,31.474
12611,12615,31.474
12611,4755,14.641
4755,12611,14.641
4755,12361,2.677
12361,4755,2.677
12361,12380,1.667
12380,12361,1.667
12380,8073,16.607
8073,12380,16.607
8073,1680,15.452
1680,8073,15.452
10492,8077,61.770
8077,10492,61.770
8077,7951,6.802
7951,8077,6.802
7951,12369,13.377
12369,7951,13.377
12369,7952,5.582
7952,12369,5.582
3029,336,11.272
336,3029,11.272
6236,10510,16.918
10510,6236,16.918
6068,9546,6.599
9546,6068,6.599
9546,10513,14.121
10513,9546,14.121
10514,6069,49.283
6069,10514,49.283
6069,6070,24.871
6070,6069,24.871
6070,2119,3.318
2119,6070,3.318
10517,10518,12.592
10518,10517,12.592
10519,10517,7.864
10517,10519,7.864
10521,11144,13.650
11144,10521,13.650
11144,10522,4.778
10522,11144,4.778
443,6749,15.701
6749,443,15.701
6749,7409,3.565
7409,6749,3.565
7409,189,13.552
189,7409,13.552
2487,11560,104.194
11560,2487,104.194
11560,6868,87.113
6868,11560,87.113
6868,3208,7.095
3208,6868,7.095
3208,214,1.601
214,3208,1.601
2102,5223,15.617
5223,2102,15.617
5108,5109,7.424
5109,5108,7.424
5109,11701,3.662
11701,5109,3.662
11701,5110,0.787
5110,11701,0.787
10525,10531,1.265
10531,10525,1.265
10531,11162,7.524
11162,10531,7.524
11162,12667,16.250
12667,11162,16.250
12667,10529,38.679
10529,12667,38.679
10529,10526,5.334
10526,10529,5.334
10526,10527,21.370
10527,10526,21.370
10527,10528,28.464
10528,10527,28.464
10529,10530,20.889
10530,10529,20.889
10534,10537,45.052
10537,10534,45.052
10537,11606,45.095
11606,10537,45.095
11606,10536,9.743
10536,11606,9.743
3454,3455,28.747
3455,3454,28.747
3455,10533,15.848
10533,3455,15.848
4241,11180,4.584
11180,4241,4.584
11180,1834,5.157
1834,11180,5.157
1834,7252,3.765
7252,1834,3.765
7252,4157,3.826
4157,7252,3.826
4157,4904,7.748
4904,4157,7.748
7611,7607,5.101
7607,7611,5.101
7607,10538,1.909
10538,7607,1.909
9870,10545,33.416
10545,9870,33.416
10563,10558,9.205
10558,10563,9.205
10558,10570,3.918
10570,10558,3.918
10570,4130,6.029
4130,10570,6.029
4130,4131,4.690
4131,4130,4.690
4131,301,8.581
301,4131,8.581
10572,5145,35.298
5145,10572,35.298
5145,355,1.538
355,5145,1.538
355,1532,42.040
1532,355,42.040
288,1854,9.801
1854,288,9.801
1854,10572,6.497
10572,1854,6.497
955,1062,11.056
1062,955,11.056
1438,12646,84.106
12646,1438,84.106
402,12264,10.403
12264,402,10.403
80,145,33.076
145,80,33.076
384,11168,12.421
11168,384,12.421
11168,8081,197.671
8081,11168,197.671
8081,80,13.825
80,8081,13.825
137,10731,9.062
10731,137,9.062
10731,5497,42.503
5497,10731,42.503
5497,7726,4.844
7726,5497,4.844
7726,10660,21.968
10660,7726,21.968
10660,11159,102.380
11159,10660,102.380
11159,80,5.935
80,11159,5.935
484,11346,3.403
11346,484,3.403
11346,5880,107.039
5880,11346,107.039
5880,2941,112.472
2941,5880,112.472
2941,11344,3.797
11344,2941,3.797
11344,485,4.479
485,11344,4.479
485,11345,6.848
11345,485,6.848
11345,164,83.250
164,11345,83.250
10611,10610,16.938
10610,10611,16.938
10610,10444,9.998
10444,10610,9.998
10616,10615,11.302
10615,10616,11.302
10615,3647,3.887
3647,10615,3.887
11596,8662,11.661
8662,11596,11.661
8662,127,23.114
127,8662,23.114
9127,9128,35.588
9128,9127,35.588
12710,10035,23.065
10035,12710,23.065
10035,10617,19.917
10617,10035,19.917
10617,6452,8.890
6452,10617,8.890
10619,9205,25.179
9205,10619,25.179
8858,8911,6.559
8911,8858,6.559
8911,8857,1.823
8857,8911,1.823
10620,8338,23.762
8338,10620,23.762
8339,10621,23.258
10621,8339,23.258
8337,10420,4.977
10420,8337,4.977
10420,10620,3.346
10620,10420,3.346
4952,10612,6.027
10612,4952,6.027
10612,10613,11.805
10613,10612,11.805
10632,10633,7.298
10633,10632,7.298
10633,10634,16.160
10634,10633,16.160
10634,10635,3.631
10635,10634,3.631
10635,10636,3.420
10636,10635,3.420
10636,10637,7.335
10637,10636,7.335
10638,10639,7.120
10639,10638,7.120
10639,10640,15.566
10640,10639,15.566
10640,10641,2.085
10641,10640,2.085
10641,10642,3.760
10642,10641,3.760
10642,10643,7.559
10643,10642,7.559
10644,10645,7.127
10645,10644,7.127
10645,10650,2.789
10650,10645,2.789
10650,10646,12.833
10646,10650,12.833
10646,10647,6.613
10647,10646,6.613
10647,10648,2.670
10648,10647,2.670
10648,10649,8.307
10649,10648,8.307
10651,10652,7.996
10652,10651,7.996
10652,10653,1.266
10653,10652,1.266
10658,10659,15.381
10659,10658,15.381
10660,11158,5.123
11158,10660,5.123
11158,10658,1.734
10658,11158,1.734
10659,10662,3.011
10662,10659,3.011
10662,10661,16.138
10661,10662,16.138
10663,10664,11.894
10664,10663,11.894
10663,10665,6.186
10665,10663,6.186
10664,10666,2.979
10666,10664,2.979
7027,7494,16.211
7494,7027,16.211
7494,4444,7.108
4444,7494,7.108
7566,7567,16.343
7567,7566,16.343
7567,7027,15.632
7027,7567,15.632
10670,10668,8.379
10668,10670,8.379
10670,10669,16.134
10669,10670,16.134
177,2915,6.077
2915,177,6.077
2915,10219,6.225
10219,2915,6.225
10219,8683,2.155
8683,10219,2.155
8683,11683,10.067
11683,8683,10.067
11683,4912,10.067
4912,11683,10.067
4912,4911,30.334
4911,4912,30.334
4911,11285,17.777
11285,4911,17.777
11285,11286,12.601
11286,11285,12.601
325,5516,7.946
5516,325,7.946
5516,2262,19.025
2262,5516,19.025
2262,1478,53.327
1478,2262,53.327
1478,10576,40.241
10576,1478,40.241
10576,326,9.752
326,10576,9.752
326,1477,7.358
1477,326,7.358
1255,1552,66.545
1552,1255,66.545
10683,6208,13.166
6208,10683,13.166
6208,6210,7.119
6210,6208,7.119
6210,6203,3.515
6203,6210,3.515
10684,12174,52.336
12174,10684,52.336
829,3612,7.101
3612,829,7.101
3612,6734,11.081
6734,3612,11.081
6734,10686,1.746
10686,6734,1.746
10689,10690,16.046
10690,10689,16.046
10692,10691,0.551
10691,10692,0.551
10690,11150,1.126
11150,10690,1.126
11150,10694,3.928
10694,11150,3.928
10694,10692,1.053
10692,10694,1.053
10689,10693,4.400
10693,10689,4.400
10725,798,5.982
798,10725,5.982
5148,5026,7.566
5026,5148,7.566
10726,7610,17.892
7610,10726,17.892
7610,7609,6.376
7609,7610,6.376
7609,7605,20.757
7605,7609,20.757
901,2206,13.580
2206,901,13.580
2206,4706,18.313
4706,2206,18.313
10727,11340,14.625
11340,10727,14.625
11340,10728,4.711
10728,11340,4.711
10728,10729,17.995
10729,10728,17.995
10729,11341,21.888
11341,10729,21.888
10735,10741,6.532
10741,10735,6.532
10741,10736,2.388
10736,10741,2.388
10739,10740,4.919
10740,10739,4.919
10740,10736,11.854
10736,10740,11.854
10737,10738,8.469
10738,10737,8.469
10738,10739,16.357
10739,10738,16.357
10735,10742,11.424
10742,10735,11.424
10745,10746,48.095
10746,10745,48.095
10746,10747,20.484
10747,10746,20.484
10747,10748,14.551
10748,10747,14.551
10749,10750,1.705
10750,10749,1.705
10750,11175,12.336
11175,10750,12.336
10748,10749,13.640
10749,10748,13.640
10744,10745,21.084
10745,10744,21.084
10743,10744,10.037
10744,10743,10.037
10752,10753,7.728
10753,10752,7.728
10753,10754,22.876
10754,10753,22.876
5332,10751,10.933
10751,5332,10.933
10751,10752,12.451
10752,10751,12.451
10756,10757,15.167
10757,10756,15.167
10757,10758,11.044
10758,10757,11.044
10755,10756,6.912
10756,10755,6.912
10831,10838,3.073
10838,10831,3.073
10838,10837,2.429
10837,10838,2.429
10837,10836,2.228
10836,10837,2.228
10836,10835,2.966
10835,10836,2.966
10835,10834,3.370
10834,10835,3.370
10834,10824,3.090
10824,10834,3.090
10824,10830,1.675
10830,10824,1.675
10830,10833,4.744
10833,10830,4.744
10833,10825,1.543
10825,10833,1.543
10825,10826,1.971
10826,10825,1.971
10826,10832,2.339
10832,10826,2.339
10832,10827,2.424
10827,10832,2.424
10827,4266,1.089
4266,10827,1.089
4266,10828,1.710
10828,4266,1.710
10828,10829,1.295
10829,10828,1.295
10829,10796,1.457
10796,10829,1.457
9926,10813,1.629
10813,9926,1.629
10813,10812,0.926
10812,10813,0.926
10812,10845,0.771
10845,10812,0.771
10845,10772,0.894
10772,10845,0.894
10772,10811,2.051
10811,10772,2.051
10811,10814,1.987
10814,10811,1.987
10814,10810,1.362
10810,10814,1.362
10810,10809,1.428
10809,10810,1.428
10809,10843,1.151
10843,10809,1.151
10843,2615,1.146
2615,10843,1.146
2615,4267,1.702
4267,2615,1.702
4267,10823,1.979
10823,4267,1.979
10823,10815,1.358
10815,10823,1.358
10815,10808,1.057
10808,10815,1.057
10808,10807,1.264
10807,10808,1.264
10807,10806,1.583
10806,10807,1.583
10806,10805,2.247
10805,10806,2.247
10805,10804,2.128
10804,10805,2.128
10804,2756,2.235
2756,10804,2.235
2756,10831,3.542
10831,2756,3.542
10954,6885,2.752
6885,10954,2.752
6885,6886,9.875
6886,6885,9.875
6886,6887,11.482
6887,6886,11.482
10955,10954,58.988
10954,10955,58.988
1318,1801,9.516
1801,1318,9.516
122,2621,8.050
2621,122,8.050
2621,10122,3.865
10122,2621,3.865
10122,3075,9.233
3075,10122,9.233
198,11090,9.075
11090,198,9.075
11091,978,8.715
978,11091,8.715
11090,11091,10.722
11091,11090,10.722
11091,11088,10.433
11088,11091,10.433
11088,11094,2.005
11094,11088,2.005
11094,11092,15.758
11092,11094,15.758
11092,11093,10.535
11093,11092,10.535
11093,3041,7.838
